Run ID,Fuel Use: Natural Gas: Total (MBtu),End Use: Natural Gas: Heating (MBtu),End Use: Natural Gas: Hot Water (MBtu),End Use: Natural Gas: Range/Oven (MBtu),Load: Heating: Delivered (MBtu),Load: Hot Water: Delivered (MBtu),Load: Hot Water: Tank Losses (MBtu)
7830,75.563,63.513,12.05,0.0,48.511,5.612,3.714
13080,46.463,33.309,13.153,0.0,30.501,6.546,3.644
2926,17.158,11.907,5.251,0.0,11.274,0.0,4.065
41,30.612,18.928,11.684,0.0,17.389,5.066,3.986
6788,64.925,33.388,26.016,5.521,31.265,18.295,2.209
2328,187.203,168.407,11.375,2.776,157.395,5.07,3.742
5991,85.381,54.44,20.824,4.145,43.763,12.422,3.692
3854,35.029,23.254,11.776,0.0,13.948,5.322,3.8
13020,37.624,17.573,11.462,0.0,16.633,5.074,3.806
9136,74.453,61.658,12.795,0.0,48.221,7.949,2.129
12596,17.445,11.964,5.481,0.0,11.243,0.0,4.247
519,80.313,68.931,9.25,2.132,52.91,3.554,3.612
1955,81.264,70.277,8.668,2.319,53.899,2.866,3.849
10235,45.037,30.643,11.73,2.665,23.56,5.115,3.972
12562,40.799,32.67,8.129,0.0,26.948,2.865,3.433
12750,117.2,103.338,13.862,0.0,83.608,6.859,3.868
2718,37.451,25.337,7.528,0.0,23.516,2.126,3.706
10007,81.257,66.165,11.762,3.331,62.246,8.87,0.0
12334,107.757,84.367,19.707,3.683,78.36,11.287,3.98
9794,124.403,110.724,13.679,0.0,75.171,6.972,3.625
10463,76.464,64.598,9.646,2.221,53.138,3.899,3.574
15,89.321,77.186,8.937,3.198,45.88,6.739,0.0
189,50.302,40.976,9.326,0.0,31.603,3.054,4.172
11922,65.749,40.617,18.909,0.0,33.506,10.958,3.691
3601,51.486,22.787,21.118,4.426,21.568,12.705,3.636
1156,21.58,14.891,6.69,0.0,11.596,3.28,1.993
1364,62.25,47.465,12.009,2.776,34.811,5.478,3.826
3433,239.605,217.538,18.379,3.688,177.744,10.445,3.72
9109,48.772,34.367,12.704,0.0,31.93,5.928,3.903
11748,11.508,2.489,9.019,0.0,1.983,5.081,2.027
5192,80.441,67.308,13.133,0.0,63.449,6.156,4.018
370,51.367,42.459,7.011,1.897,33.137,2.142,3.29
5354,65.869,53.863,8.675,3.331,50.512,6.542,0.0
2343,61.281,40.58,17.013,3.688,33.285,9.429,3.75
8679,50.522,35.57,12.176,2.776,29.344,5.678,3.744
7631,173.808,155.379,18.429,0.0,147.067,10.796,3.481
5166,92.083,73.285,10.831,2.221,69.41,4.376,4.006
384,81.228,68.667,10.43,2.132,56.605,4.271,3.768
10038,52.485,30.133,12.538,3.331,24.459,7.64,2.242
5502,85.053,64.251,17.114,3.688,60.301,9.383,3.807
1390,48.934,35.931,10.338,2.665,27.163,4.074,3.936
6989,143.649,89.474,20.372,4.426,72.445,11.704,3.997
2515,38.602,13.792,21.051,0.0,11.232,14.338,2.244
7067,23.875,14.858,9.017,0.0,12.0,3.114,3.872
12,102.9,85.197,14.865,2.838,69.995,7.71,3.792
11784,95.136,75.075,20.061,0.0,61.144,11.784,3.74
12333,9.399,4.257,5.141,0.0,3.982,0.0,3.984
10464,47.983,29.684,12.419,2.79,24.224,5.664,3.957
7609,23.009,9.22,13.789,0.0,6.99,6.962,3.72
12757,27.717,15.587,12.131,0.0,12.683,5.567,3.82
10000,83.275,70.497,11.156,0.0,57.649,4.816,3.827
11126,34.591,24.024,10.567,0.0,22.395,6.175,2.154
7897,103.596,94.913,6.364,2.319,76.916,2.832,2.171
6179,91.239,76.077,10.399,2.221,60.75,4.203,3.812
12591,131.732,116.131,12.825,2.776,91.004,6.1,3.836
9555,26.646,13.686,12.959,0.0,12.869,6.556,3.484
2981,72.622,50.012,22.61,0.0,46.813,13.733,3.763
5398,69.842,53.556,12.955,3.331,43.891,6.271,3.754
1738,38.592,26.058,10.402,2.132,21.312,3.946,4.113
13215,28.918,15.415,10.658,2.845,12.514,4.149,4.108
8028,12.721,7.408,5.312,0.0,5.939,0.0,4.112
2512,118.834,107.206,11.628,0.0,63.715,5.077,3.922
8814,15.847,12.598,3.248,0.0,9.532,2.45,0.0
6380,79.939,68.875,8.693,2.371,56.807,3.162,3.538
5505,52.321,28.991,8.806,0.0,23.841,3.072,3.75
12768,77.156,64.53,12.626,0.0,59.763,5.789,3.993
383,59.929,39.957,11.325,2.776,32.68,4.937,3.836
4281,56.381,41.53,8.323,2.371,30.63,2.487,3.962
2176,14.725,11.609,3.117,0.0,9.547,0.0,2.457
7404,110.539,86.205,15.634,3.688,70.882,10.224,2.063
3262,36.971,29.117,7.854,0.0,22.676,2.582,3.503
4047,30.59,18.668,11.922,0.0,15.069,5.791,3.445
5195,172.1,148.427,16.39,3.232,121.559,8.753,3.931
1535,43.321,29.923,10.733,2.665,24.481,4.582,3.733
979,22.646,10.075,10.438,2.132,9.533,4.334,3.752
13018,56.66,44.612,12.049,0.0,34.958,5.568,3.766
145,12.683,7.082,5.602,0.0,6.646,0.0,4.34
4611,22.321,9.824,12.497,0.0,7.963,5.587,4.095
1363,9.093,3.506,5.587,0.0,3.279,0.0,4.329
3434,12.473,6.995,5.478,0.0,6.55,0.0,4.245
6146,66.576,58.63,7.946,0.0,45.147,2.536,3.62
3606,11.913,11.913,0.0,0.0,11.191,0.0,0.0
6374,93.684,79.507,10.846,3.331,65.254,6.507,2.042
4423,31.303,21.332,8.074,1.897,17.372,2.422,3.834
1151,22.427,13.623,8.805,0.0,10.822,3.156,3.665
2729,128.808,117.006,7.108,2.221,96.158,3.657,1.946
1990,33.731,21.032,10.567,2.132,15.789,4.331,3.856
12553,74.6,60.518,14.082,0.0,57.269,6.932,3.977
7855,57.667,30.471,22.77,4.426,24.153,13.824,3.815
4288,52.845,30.949,21.896,0.0,28.742,15.085,2.172
984,153.716,131.365,8.585,1.897,107.84,2.735,3.916
8677,112.062,89.555,18.819,3.688,71.962,10.731,3.831
11580,80.134,67.311,12.823,0.0,63.709,6.254,3.68
5168,69.651,46.617,19.345,3.688,44.124,11.317,3.669
5954,34.646,22.403,12.243,0.0,18.119,5.546,3.94
4886,61.368,50.905,7.687,2.776,41.981,5.797,0.0
13011,45.543,35.27,10.273,0.0,29.093,6.299,1.798
3059,91.165,81.152,10.013,0.0,66.937,4.351,3.367
11746,211.22,194.1,13.789,3.331,182.255,6.997,3.673
3865,16.611,1.016,12.396,3.198,0.947,5.603,4.001
10694,27.916,19.048,6.497,2.371,14.637,3.086,2.035
11574,121.853,106.828,12.249,2.776,72.623,5.661,3.828
13223,69.253,51.331,14.371,3.551,42.044,7.406,3.728
11110,62.028,51.137,8.107,2.783,48.402,3.021,3.26
9107,51.592,38.37,10.557,2.665,31.519,4.477,3.701
2140,96.633,86.575,10.058,0.0,66.898,3.726,4.057
7432,94.134,78.422,15.712,0.0,64.576,8.253,3.857
12108,76.749,68.73,8.019,0.0,56.694,2.563,3.65
187,11.503,5.764,5.739,0.0,4.754,0.0,4.446
2524,70.465,52.044,14.732,3.688,42.258,9.384,2.221
5701,172.16,145.223,22.336,4.601,86.346,13.478,3.737
1193,64.369,50.241,11.463,2.665,41.438,5.488,3.392
10835,49.872,37.257,12.615,0.0,34.971,5.778,3.995
4415,18.787,8.606,8.285,1.897,6.332,2.229,4.19
725,90.26,76.858,10.148,3.254,63.392,7.653,0.0
341,59.754,45.15,11.823,0.0,36.865,5.381,3.778
3254,113.809,103.562,7.471,2.776,97.492,5.634,0.0
3066,100.234,66.535,21.128,4.426,51.244,12.711,3.638
11779,36.961,14.356,18.461,4.145,11.847,11.999,2.55
2988,63.164,40.275,22.889,0.0,33.227,13.806,3.905
4243,20.873,6.218,11.99,2.665,4.818,5.49,3.799
173,11.002,5.687,5.315,0.0,4.655,0.0,4.118
6148,13.105,0.75,10.224,2.132,0.59,3.764,4.157
11325,68.258,56.333,9.15,2.776,46.363,5.13,2.078
11117,111.007,97.607,11.179,2.221,78.005,4.881,3.78
12792,57.818,46.248,9.35,2.221,43.287,3.531,3.712
1963,123.228,110.575,9.878,2.776,104.647,5.63,2.151
13224,145.985,133.661,9.54,2.783,104.601,3.779,3.611
4049,49.121,22.441,20.09,3.681,18.086,11.706,3.857
379,15.298,9.541,5.757,0.0,7.477,0.0,4.461
13016,24.723,7.826,13.699,3.198,5.325,6.804,3.808
1709,73.166,49.468,13.784,3.198,40.212,6.745,3.934
11741,72.602,58.143,14.459,0.0,46.154,7.447,3.697
3298,17.482,12.212,5.269,0.0,9.898,0.0,4.083
5953,58.485,37.699,17.098,3.688,25.629,9.151,4.094
12130,50.14,39.505,8.264,2.371,32.587,2.852,3.55
2178,59.049,48.611,8.067,2.371,46.006,2.754,3.495
2944,182.925,160.872,14.77,3.232,130.128,7.97,3.46
5739,20.253,4.501,12.793,2.959,3.607,5.952,3.959
1399,7.266,1.877,5.389,0.0,1.739,0.0,4.176
6980,48.994,32.766,13.642,2.586,26.665,6.86,3.698
8026,48.192,38.375,7.261,0.0,36.081,3.759,1.963
10203,46.836,35.783,8.682,2.371,33.869,2.834,3.892
10031,26.449,12.379,14.071,0.0,10.132,6.784,4.116
1997,11.966,7.084,4.881,0.0,6.611,0.0,3.783
3061,86.745,44.164,14.644,3.331,36.175,7.424,3.908
5396,40.974,37.932,3.041,0.0,30.778,0.0,2.398
1736,63.869,47.216,8.967,2.367,37.934,5.034,2.033
174,68.494,58.473,10.021,0.0,47.361,4.015,3.749
5998,67.174,59.009,8.165,0.0,48.675,2.796,3.53
722,32.53,22.856,9.674,0.0,18.448,3.82,3.675
1160,11.328,1.474,7.009,2.845,1.127,3.431,2.093
6345,109.761,93.731,11.632,2.776,76.771,5.022,3.991
11128,76.257,73.61,2.646,0.0,59.839,1.996,0.0
3405,54.835,34.875,16.271,3.688,32.521,10.687,2.129
6177,65.094,48.204,16.891,0.0,45.321,12.737,0.0
4620,70.423,50.217,16.328,3.878,41.058,10.711,2.149
7263,118.131,97.404,17.039,3.688,90.723,9.431,3.701
2523,71.498,49.538,17.534,4.426,45.706,11.644,2.175
3095,42.714,33.314,9.4,0.0,31.244,3.518,3.765
2147,111.01,82.661,22.335,0.0,64.766,13.824,3.389
7435,73.933,57.024,13.041,0.0,46.59,8.129,2.15
180,57.34,43.71,13.63,0.0,26.219,8.491,2.251
6495,28.147,10.337,17.81,0.0,8.447,9.727,4.07
5022,77.133,52.446,20.262,4.426,40.534,11.728,3.968
10518,22.206,15.379,6.828,0.0,14.286,3.22,2.161
10940,73.859,61.737,12.122,0.0,50.926,5.423,3.968
2663,110.708,95.317,12.806,2.586,89.383,6.01,3.9
11892,75.524,56.787,15.484,3.254,46.843,8.41,3.585
7123,29.786,19.235,10.55,0.0,15.867,4.459,3.715
8957,70.713,43.649,22.639,4.426,36.004,13.778,3.74
10188,54.8,51.64,3.161,0.0,39.939,2.383,0.0
2697,62.45,37.882,18.25,3.688,35.572,10.478,3.645
6005,26.678,12.582,11.136,2.959,9.614,6.565,2.213
3577,100.452,77.709,19.054,3.688,63.966,11.323,3.437
462,24.858,7.29,17.568,0.0,5.911,9.617,3.993
4752,65.68,49.953,13.141,2.586,40.393,6.272,3.897
4336,31.854,23.985,7.869,0.0,19.503,2.355,3.742
12089,55.507,40.166,12.755,2.586,37.629,6.158,3.673
1476,62.01,52.474,7.165,2.371,48.838,3.503,2.144
4938,65.622,46.931,15.36,3.331,43.928,8.048,3.851
12426,84.105,58.09,13.275,3.331,47.244,6.398,3.886
7920,134.571,121.343,7.362,2.776,99.634,5.552,0.0
10143,14.986,10.119,4.867,0.0,8.346,0.0,3.771
5479,124.149,101.313,18.691,4.145,83.407,10.747,3.658
5821,104.777,90.132,9.305,2.783,73.493,3.479,3.722
7578,31.437,22.318,9.12,0.0,17.518,3.501,3.564
2836,73.917,55.5,15.185,3.232,44.988,7.969,3.794
4309,23.496,13.428,10.068,0.0,10.307,6.087,1.849
805,34.194,20.72,10.809,2.665,16.513,4.72,3.654
9072,61.435,39.497,18.622,3.316,32.302,10.167,4.259
11065,24.931,15.089,9.842,0.0,11.905,4.044,3.581
1471,28.429,20.344,6.188,1.897,15.66,2.758,2.12
233,40.885,24.255,13.432,3.198,22.857,6.713,3.693
11439,18.892,9.765,9.127,0.0,7.465,3.302,3.77
3928,79.624,66.923,12.701,0.0,49.994,6.164,3.675
3114,64.544,53.997,8.227,2.319,44.076,2.457,3.917
1643,14.817,9.666,5.152,0.0,7.833,0.0,3.992
4331,79.736,68.302,11.434,0.0,56.127,6.908,2.099
9876,15.658,12.639,3.02,0.0,10.329,0.0,2.381
4755,102.041,87.814,11.451,2.776,83.106,5.016,3.81
11861,44.082,29.152,11.971,2.959,22.387,7.315,2.12
3742,29.16,19.896,7.367,1.897,15.981,2.436,3.272
10349,68.715,49.04,16.124,3.551,40.003,8.27,4.207
3584,11.684,5.924,5.761,0.0,4.237,0.0,4.464
491,55.529,44.743,8.416,2.371,35.6,3.179,3.341
5673,43.926,38.178,3.429,2.319,35.854,2.586,0.0
2664,34.593,16.459,14.803,3.331,15.579,8.0,3.468
5025,181.361,160.743,17.07,3.548,107.557,9.535,3.674
6492,136.088,122.927,11.54,0.0,100.37,5.633,3.306
668,47.841,35.81,8.099,0.0,33.816,2.73,3.545
10382,117.241,93.714,15.445,0.0,76.051,8.065,3.9
13163,15.375,6.174,6.537,2.665,4.955,4.929,0.0
11634,106.935,89.526,17.409,0.0,73.815,9.567,3.905
6459,123.914,104.432,15.427,0.0,85.68,8.29,3.662
11406,4.124,4.124,0.0,0.0,2.97,0.0,0.0
3319,66.534,53.151,13.383,0.0,43.631,6.684,3.673
9623,23.948,15.258,8.689,0.0,14.328,6.553,0.0
12283,28.704,14.22,14.485,0.0,10.914,8.076,3.145
5228,45.119,40.439,2.824,1.856,33.355,2.13,0.0
10712,119.581,91.707,11.125,0.0,75.557,5.059,3.559
2831,54.23,39.078,15.152,0.0,30.122,7.911,3.828
10520,66.219,49.379,13.766,3.074,40.174,8.538,2.312
8705,45.402,25.722,9.856,2.132,20.837,4.001,3.635
5826,68.471,38.088,20.266,4.145,30.796,13.787,2.185
7329,51.475,34.161,14.355,2.959,27.178,7.228,3.88
3789,63.725,51.23,12.495,0.0,42.258,6.138,3.542
12421,53.441,27.169,22.127,4.145,21.694,13.07,4.072
8153,44.381,31.029,10.687,2.665,25.339,4.556,3.724
1211,122.923,105.64,17.282,0.0,85.841,10.0,3.388
453,32.765,20.341,9.579,2.845,16.165,3.847,3.575
3546,115.143,85.605,15.456,4.046,70.424,11.655,0.0
6808,19.539,9.405,7.289,2.845,7.609,3.724,2.021
2494,43.398,23.558,17.21,0.0,18.955,9.373,3.96
10985,25.274,19.603,5.671,0.0,18.436,2.284,2.186
5483,74.459,58.06,12.009,2.776,54.539,5.603,3.701
4909,74.492,58.743,12.974,2.776,55.6,6.163,3.877
205,27.108,11.172,15.937,0.0,9.152,8.459,3.887
12884,18.621,6.02,10.469,2.132,4.666,4.275,3.835
1675,98.696,89.592,7.987,0.0,69.539,2.471,3.71
6450,86.418,66.669,19.749,0.0,62.791,11.476,3.745
2236,71.682,52.871,15.558,3.254,43.471,8.227,3.812
12870,14.361,5.022,9.339,0.0,3.84,3.5,3.736
1681,8.596,5.498,3.098,0.0,3.967,0.0,2.443
2838,52.018,33.031,10.343,2.783,26.497,3.958,4.054
2004,12.209,6.546,5.663,0.0,4.699,0.0,4.388
12428,59.867,47.637,12.23,0.0,44.445,5.759,3.716
8966,32.679,20.864,9.443,2.371,19.535,3.527,3.789
8368,21.202,10.6,5.369,0.0,9.912,0.0,4.159
2652,26.483,12.114,11.593,2.776,9.672,5.014,3.967
695,20.156,9.077,11.079,0.0,7.238,5.01,3.574
12087,114.764,107.16,5.383,2.221,86.891,4.059,0.0
13155,78.77,57.546,21.224,0.0,47.355,12.997,3.444
4936,15.363,1.896,10.623,2.845,1.761,3.985,4.245
11054,97.932,81.232,13.369,3.331,66.712,6.629,3.728
6239,84.362,64.772,16.358,3.232,60.587,8.753,3.92
2699,8.883,5.563,3.319,0.0,4.59,0.0,2.616
11266,19.316,0.082,19.234,0.0,0.067,11.098,3.802
3579,120.238,102.688,17.55,0.0,97.203,9.837,3.759
8191,71.257,49.163,14.011,0.0,39.853,8.884,2.159
5448,60.838,42.881,12.091,2.776,35.006,5.543,3.824
10724,84.126,68.391,12.958,2.776,56.238,6.307,3.721
12241,260.044,246.111,11.157,2.776,202.604,5.161,3.473
2209,44.245,35.587,8.658,0.0,28.615,3.225,3.483
11098,80.634,63.953,13.351,3.331,60.519,6.633,3.71
10976,86.678,73.834,10.371,0.0,69.885,4.278,3.757
2655,122.978,108.761,10.7,2.221,88.473,4.415,3.875
692,46.64,34.153,9.643,2.845,25.699,3.689,3.782
5642,69.243,56.644,10.379,2.221,53.483,4.381,3.66
4790,77.308,62.732,11.791,2.784,57.879,5.543,3.544
8961,20.309,7.728,12.581,0.0,6.35,6.266,3.48
2231,96.736,77.256,19.48,0.0,60.596,11.335,3.756
12883,71.674,51.405,16.391,3.878,48.572,9.044,3.654
1672,60.303,44.138,12.967,3.198,36.393,6.728,3.318
3125,353.193,334.175,19.018,0.0,275.111,11.022,3.636
11408,72.185,56.453,12.956,2.776,45.663,6.238,3.799
202,62.697,58.27,3.311,0.0,54.483,2.497,0.0
1440,22.909,11.859,8.385,2.665,11.091,4.363,2.246
11850,29.96,20.945,9.016,0.0,17.275,5.045,2.061
10982,37.575,27.252,8.427,1.897,20.933,2.768,3.761
666,12.353,3.113,6.869,2.371,2.49,3.336,2.079
1818,12.852,7.314,5.538,0.0,5.562,0.0,4.291
4556,7.585,2.365,5.219,0.0,1.83,0.0,4.045
454,13.518,10.439,3.079,0.0,9.877,0.0,2.427
4764,150.339,131.978,15.129,3.232,108.538,7.994,3.726
5817,71.064,58.831,10.101,2.132,55.449,3.791,4.035
10511,41.285,19.918,21.367,0.0,16.431,13.287,3.265
2800,49.788,29.977,19.811,0.0,27.763,11.414,3.915
11295,46.543,26.963,15.701,3.878,22.241,10.066,2.309
7916,98.389,70.925,12.545,2.586,66.572,5.999,3.709
12622,61.884,61.884,0.0,0.0,50.519,0.0,0.0
10175,120.676,107.821,10.01,2.845,88.734,4.371,3.384
10949,60.366,50.928,9.438,0.0,42.025,3.543,3.769
9282,23.756,18.35,5.406,0.0,17.261,0.0,4.184
6830,33.167,7.016,19.17,0.0,5.696,11.023,3.828
1229,109.952,95.948,11.228,2.776,65.227,4.975,3.678
5689,26.773,6.514,14.141,3.254,4.756,8.875,2.27
1827,36.578,30.925,5.653,0.0,22.997,0.0,4.38
4569,10.167,1.518,6.278,2.371,1.403,2.942,2.006
4931,77.478,43.81,24.935,4.974,36.131,15.541,3.774
12080,97.733,78.34,13.347,2.776,63.802,6.292,4.036
12020,86.489,68.005,15.252,3.232,56.095,8.1,3.715
10777,49.41,32.284,14.101,0.0,24.595,7.09,3.833
3388,34.059,7.959,19.458,3.842,6.466,11.293,3.781
8760,43.648,28.896,12.087,2.665,23.496,5.589,3.775
7728,50.799,37.001,13.798,0.0,35.035,6.86,3.829
11497,94.568,79.834,11.959,2.776,65.717,5.376,3.878
4991,95.777,84.022,11.755,0.0,69.074,5.583,3.524
5843,37.927,29.907,8.02,0.0,25.084,2.445,3.769
1887,24.967,22.034,2.933,0.0,18.151,0.0,2.312
5629,97.173,85.341,9.048,2.783,70.05,3.323,3.687
1289,8.778,3.227,5.551,0.0,2.368,0.0,4.301
6890,50.882,41.391,9.492,0.0,33.996,3.526,3.828
3718,52.988,38.058,8.478,2.319,29.351,2.85,3.719
11007,83.138,65.621,14.284,3.232,53.857,7.439,3.627
9010,30.159,21.67,5.645,2.845,17.737,4.257,0.0
11651,73.642,50.848,18.886,0.0,47.632,10.952,3.679
8794,114.217,99.591,11.851,2.776,82.101,5.361,3.81
269,139.893,124.578,11.488,2.367,96.774,4.887,4.013
4965,71.034,55.512,15.523,0.0,44.247,8.105,3.92
8109,43.549,24.54,15.755,3.254,23.011,8.221,3.984
6093,70.571,44.689,25.882,0.0,30.38,16.155,3.895
5424,129.189,119.421,7.635,2.132,89.14,3.761,2.257
1084,91.575,59.736,19.879,3.878,46.734,11.643,3.757
7373,46.956,33.049,11.242,2.665,26.896,4.968,3.742
2265,45.103,37.342,4.978,2.783,30.801,3.754,0.0
10748,38.157,28.086,8.174,1.897,22.052,2.505,3.828
5272,58.353,43.558,14.795,0.0,35.58,7.617,3.845
4166,73.343,58.133,12.434,2.776,47.078,5.78,3.852
2291,41.187,29.601,9.215,2.371,24.088,2.792,4.348
6631,69.434,52.078,13.647,0.0,42.434,8.589,2.167
858,27.895,17.536,8.463,1.897,14.187,2.485,4.071
4354,42.553,19.982,13.586,2.838,18.913,6.774,3.751
13139,72.772,62.656,10.116,0.0,58.072,4.211,3.617
3515,65.967,40.879,20.944,4.145,37.727,12.512,3.695
6067,42.723,31.16,9.942,0.0,29.254,5.602,2.23
4730,33.773,23.717,10.056,0.0,17.302,3.622,4.169
400,7.029,1.655,5.373,0.0,1.544,0.0,4.163
632,37.036,14.014,19.118,3.904,13.213,11.006,3.803
3727,186.452,170.405,16.047,0.0,140.569,8.744,3.687
11038,15.56,6.083,9.477,0.0,4.467,3.356,3.987
7387,82.815,70.081,9.403,2.132,66.313,3.915,3.37
6255,73.128,56.562,13.235,3.331,45.47,6.31,3.944
8793,41.679,24.758,11.751,2.367,23.253,5.292,3.812
3149,16.087,10.915,5.172,0.0,8.952,0.0,4.008
11656,142.048,124.503,13.667,3.878,96.488,10.306,0.0
3975,101.385,77.934,19.763,3.688,62.436,11.349,3.883
9017,10.533,5.247,3.39,1.897,4.331,2.556,0.0
11232,119.91,104.574,12.56,2.776,81.345,6.273,3.457
12685,72.959,27.334,15.713,3.688,25.686,10.268,2.108
1048,61.717,40.52,21.197,0.0,33.421,12.738,3.682
12443,44.868,36.346,6.626,1.897,29.789,1.896,3.236
7945,130.211,105.268,21.262,3.681,98.677,12.706,3.747
7179,71.571,19.349,21.573,4.426,15.013,14.776,2.227
12671,40.878,21.548,13.974,3.232,20.25,6.782,4.043
10542,65.095,53.267,9.163,2.665,43.831,5.041,2.181
11490,126.021,112.655,11.146,2.221,69.436,4.898,3.737
5078,54.425,33.659,15.409,3.232,27.001,8.094,3.83
5844,33.298,14.696,12.532,0.0,13.745,5.968,3.74
4398,43.743,11.898,26.871,4.974,9.437,16.824,3.968
894,47.344,38.872,8.472,0.0,32.072,4.696,1.982
10770,21.739,7.438,14.301,0.0,5.784,7.567,3.512
3981,27.945,17.304,7.976,2.665,13.963,4.349,1.937
1077,154.703,121.398,11.256,2.665,94.682,4.893,3.827
3720,51.539,34.9,13.308,3.331,28.726,6.424,3.886
7380,62.568,51.155,7.976,2.319,37.283,2.441,3.738
9028,27.989,18.215,7.878,1.897,14.714,2.46,3.644
1245,70.182,56.638,9.146,2.776,52.956,5.152,2.057
407,54.825,42.53,8.131,2.665,39.764,4.216,2.192
3176,37.369,24.243,10.994,2.132,17.512,4.296,4.221
1621,11.256,11.256,0.0,0.0,9.198,0.0,0.0
4161,84.187,67.374,12.417,2.776,45.803,5.576,4.043
2050,25.195,17.906,7.289,0.0,13.773,3.665,2.08
12018,17.118,5.72,9.027,2.371,5.172,3.209,3.785
5275,40.453,31.372,9.081,0.0,25.877,3.338,3.697
12824,17.47,4.728,9.897,2.845,3.84,3.925,3.742
2262,94.071,80.166,11.24,2.665,65.669,5.018,3.69
7710,135.592,117.736,8.674,2.319,96.27,2.796,3.924
5423,73.583,65.297,8.286,0.0,51.097,2.721,3.699
1083,16.22,7.18,6.802,0.0,5.48,3.308,2.053
2606,62.806,49.651,13.155,0.0,40.533,8.176,2.185
7374,22.454,8.53,11.321,2.603,6.288,4.595,4.176
10119,78.198,55.302,22.896,0.0,52.343,14.099,3.618
8932,36.004,15.826,20.179,0.0,12.96,11.943,3.609
6094,32.15,22.161,9.989,0.0,20.814,5.48,2.393
11204,68.48,48.294,20.186,0.0,44.519,11.913,3.644
11036,51.259,38.863,12.396,0.0,30.136,5.637,3.967
7389,124.773,109.105,11.272,2.776,89.737,5.084,3.639
11452,80.047,72.156,7.891,0.0,56.545,2.634,3.48
11660,27.5,9.529,14.42,3.551,8.997,6.887,4.284
3943,92.691,80.791,8.463,2.319,65.689,2.744,3.813
13137,35.672,19.35,13.363,2.959,18.315,6.522,3.83
5288,66.658,53.004,8.285,0.0,43.099,2.422,3.998
1628,8.421,8.421,0.0,0.0,7.933,0.0,0.0
9683,57.683,37.848,16.603,3.232,31.211,8.95,3.911
11694,29.432,11.114,15.245,3.074,8.404,7.587,4.224
2865,41.735,18.785,12.957,3.331,15.252,6.346,3.693
12011,51.49,37.883,9.474,0.0,30.891,3.557,3.782
10322,40.408,15.784,20.479,4.145,14.678,14.103,1.992
5618,82.814,62.349,15.108,3.232,59.011,8.146,3.545
12647,100.469,81.91,15.608,2.951,66.353,8.344,3.733
8335,29.714,16.698,10.795,2.221,13.775,4.477,3.886
4365,34.369,22.891,11.478,0.0,21.551,5.463,3.429
2092,81.464,72.096,9.368,0.0,67.892,3.814,3.444
5085,60.413,47.011,9.885,2.221,38.738,3.831,3.827
4157,68.065,56.036,9.472,0.0,51.21,3.466,3.872
1425,36.471,26.373,10.099,0.0,21.712,4.061,3.762
6264,45.044,34.441,8.233,2.371,26.391,2.943,3.436
4533,61.847,50.19,9.286,2.371,38.45,3.191,4.004
1041,11.1,0.609,10.491,0.0,0.473,4.298,3.829
1273,77.386,64.46,12.926,0.0,39.414,6.194,3.819
6056,14.817,9.415,5.401,0.0,8.691,0.0,4.186
7184,44.717,22.591,18.438,3.688,18.171,10.445,3.839
10913,64.603,47.019,14.253,3.331,38.491,7.441,3.588
6290,14.211,8.723,5.488,0.0,6.056,0.0,4.252
1889,11.266,5.892,5.373,0.0,5.481,0.0,4.164
5415,42.438,30.225,12.213,0.0,20.547,6.187,3.264
5627,100.304,85.679,11.849,2.776,50.421,5.039,4.141
1287,25.85,22.881,2.969,0.0,18.83,0.0,2.334
8904,19.145,3.622,12.325,3.198,2.924,5.599,3.949
10779,90.362,79.68,7.484,3.198,64.306,5.644,0.0
5071,151.31,138.319,10.406,2.586,111.8,6.02,2.177
293,27.956,15.927,12.029,0.0,12.014,5.434,3.885
12640,48.486,40.041,8.444,0.0,37.701,2.747,3.795
7148,125.923,111.943,11.03,2.951,105.878,8.318,0.0
12016,66.864,60.057,6.807,0.0,46.025,2.859,2.507
5875,72.639,57.776,11.533,3.331,43.797,6.892,2.198
8756,96.681,75.501,17.301,3.878,70.73,9.516,3.888
10573,80.869,65.265,12.827,2.776,53.342,6.252,3.675
3178,96.022,83.126,10.675,2.221,64.298,4.373,3.897
3944,49.906,25.151,20.877,3.878,23.596,12.348,3.742
13130,23.422,1.156,18.424,3.842,0.954,11.026,3.246
11455,39.691,27.443,9.465,2.783,21.253,3.513,3.82
11203,78.88,64.675,11.429,2.776,52.589,5.173,3.672
4998,64.738,56.404,8.335,0.0,46.524,2.539,3.911
294,73.152,66.178,6.974,0.0,54.571,2.283,3.12
12815,12.98,3.56,7.048,2.371,3.32,3.193,2.363
6899,59.653,24.477,13.224,0.0,22.884,6.442,3.791
2405,34.169,15.683,15.233,3.254,11.988,8.0,3.801
8903,22.204,16.561,5.643,0.0,12.794,0.0,4.372
7177,86.352,69.174,13.945,3.232,63.014,8.781,2.179
6297,119.653,103.636,13.431,2.586,97.425,6.873,3.531
7345,19.949,8.732,8.98,0.0,8.104,3.181,3.776
5412,106.059,87.497,15.33,3.232,72.248,7.985,3.878
4706,133.923,122.446,11.477,0.0,100.398,5.018,3.873
436,58.326,42.201,13.166,2.959,39.751,6.607,3.593
7183,71.294,44.464,22.404,4.426,35.889,13.707,3.649
4534,64.073,45.624,15.217,3.232,37.389,7.986,3.802
